"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Project","30571","Optimize Certification Flags and Program Description for HAG/eBiz","","Medium","Kris Franken","","012 : Database Operations","07/17/14 04:52 PM","012:Database Operations","Michael Leddon","","","0","Bill Hummel","0","0","07/21/14 10:58 PM","","","Resolved (Completed)"
"Inquiry","30594","ADP Sales File:  Pack Amount","","Medium","V-DBO-QA","","012 : Database Operations","07/18/14 06:45 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","07/18/14 07:49 PM","","","Resolved (Responded)"
"Project","30607","Ping rework Parent","","Medium","Bill Hummel","dbo","012 : Database Operations","07/22/14 03:03 PM","012:Database Operations","Brad Fultz","","","0","Bill Hummel","0","0","01/13/15 11:47 PM","","30608,30629,30998,","Resolved (Won't Complete)"
"Task","30608","PING Update Side by Side Comparison","","Medium","Bill Hummel","dbo","012 : Database Operations","07/22/14 03:09 PM","012:Database Operations","Brad Fultz","","","0","Bill Hummel","0","0","01/13/15 11:47 PM","","","Resolved (Won't Complete)"
"Task","30622","Refactor Pricing.LoadSearchSales_F_ByOwnerID","","Medium","Bill Hummel","","012 : Database Operations","07/23/14 04:18 PM","012:Database Operations","Brad Fultz","","","0","Bill Hummel","0","0","01/13/15 11:47 PM","","","Resolved (Won't Complete)"
"Task","30623","Refactor Pricing.LoadSearchResult_F_ByOwnerID","","Medium","Bill Hummel","","012 : Database Operations","07/23/14 04:20 PM","012:Database Operations","Brad Fultz","","","0","Bill Hummel","0","0","01/13/15 11:47 PM","","","Resolved (Won't Complete)"
"Task","30624","Refactor Pricing.SearchSummaryDetailCollection#Fetch","","Medium","Bill Hummel","","012 : Database Operations","07/23/14 04:22 PM","012:Database Operations","Brad Fultz","","","0","Bill Hummel","0","0","01/13/15 11:47 PM","","","Resolved (Won't Complete)"
"Task","30625","Alter VehicleDecoded_F to support LineId/ModelYear","","Medium","Bill Hummel","","012 : Database Operations","07/23/14 04:26 PM","012:Database Operations","Brad Fultz","","","0","Bill Hummel","0","0","01/13/15 11:47 PM","","30623,30624,30627,30628,","Resolved (Won't Complete)"
"Task","30626","Alter Listing.Vehicle_Sales#MDS to support LineId/ModelYear","","Medium","Bill Hummel","","012 : Database Operations","07/23/14 04:28 PM","012:Database Operations","Brad Fultz","","","0","Bill Hummel","0","0","01/13/15 11:47 PM","","30622,","Resolved (Won't Complete)"
"Task","30627","Refactor Pricing.Load#SearchResults","","Medium","Bill Hummel","","012 : Database Operations","07/23/14 04:33 PM","012:Database Operations","Brad Fultz","","","0","Bill Hummel","0","0","01/13/15 11:47 PM","","","Resolved (Won't Complete)"
"Task","30628","Investigate Reports.dbo.rc_GrossProfitByDaysInStock#Pricing","","Medium","Bill Hummel","","012 : Database Operations","07/23/14 04:33 PM","012:Database Operations","Brad Fultz","","","0","Bill Hummel","0","0","01/13/15 11:47 PM","","","Resolved (Won't Complete)"
"Task","30629","Determine how year range works","","Medium","Bill Hummel","","012 : Database Operations","07/23/14 05:28 PM","012:Database Operations","Brad Fultz","","","0","Bill Hummel","0","0","01/13/15 11:47 PM","","30625,30626,","Resolved (Won't Complete)"
"Task","30632","SF:97093, Unit Showing Mutltiple Times","","Medium","V-DataOps","","012 : Database Operations","07/23/14 07:09 PM","012:Database Operations","Derek Zehar","97093","","0","Kris Franken","0","0","07/29/14 09:27 PM","","","Resolved (Completed)"
"Task","30638","Max Luther Recon (TTM) Extract","","Medium","Elizabeth Wimmer","","012 : Database Operations","07/23/14 09:26 PM","012:Database Operations","Elizabeth Wimmer","","","0","Michael Leddon","0","0","10/15/14 05:32 PM","","","Resolved (Completed)"
"Folder","30657","Merchandising.Reports.VehicleActivity#SinceLastReprice: Optimize","","Medium","Bill Hummel","dbo","012 : Database Operations","07/24/14 08:54 PM","012:Database Operations","Bill Hummel","","","0","Michael Leddon","8","8","08/13/14 06:43 PM","","","Resolved (Completed)"
"Inquiry","30766","Do we receive Condition information in Auction Data","","Medium","V-DataOps","","012 : Database Operations","08/07/14 03:56 PM","012:Database Operations","Joy Wilson","","","0","Bill Hummel","0","0","08/07/14 06:45 PM","","","Resolved (Responded)"
"Task","30771","Herb Chambers Pricing Margin rpt","","Medium","Elizabeth Wimmer","","012 : Database Operations","08/07/14 04:14 PM","012:Database Operations","Elizabeth Wimmer","","","0","Elizabeth Wimmer","0","0","10/01/14 06:31 PM","","","Resolved (Completed)"
"Task","30811","Integrate DBASTAT.Staging.Dataload#Badded (bad file log) into PitStop","","Medium","Ali Jaffer","","012 : Database Operations","08/12/14 03:24 PM","012:Database Operations","Bill Hummel","","","0","Kris Franken","0","0","09/09/14 12:21 PM","","","Resolved (Completed)"
"Inquiry","30865","2015 BMW 5 Series Not Decoding in MAX","","Medium","V-DBO-QA","","012 : Database Operations","08/19/14 04:44 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","09/09/14 12:20 PM","","","Resolved (Responded)"
"Project","30998","Optimization Work (sub-parent)","","Medium","Bill Hummel","","012 : Database Operations","09/02/14 03:48 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","01/13/15 11:47 PM","","30999,","Resolved (Won't Complete)"
"Project","30999","Add SellerID to Listing.VehicleDecoded_F","","Medium","Bill Hummel","","012 : Database Operations","09/02/14 03:48 PM","012:Database Operations","Bill Hummel","","","0","Bill Hummel","0","0","01/13/15 11:47 PM","","","Resolved (Won't Complete)"
"Task","31004","Standard Listing Vehicle Loader: Replace Request/Response provider feed type with ""Set Merge""","","Medium","Bill Hummel","dbo","012 : Database Operations","09/02/14 07:07 PM","012:Database Operations","Bill Hummel","","","0","Joy Wilson","16","16","11/05/14 07:44 PM","","","Resolved (Completed)"
"Task","31087","Question on modelConfigId decoding","","Medium","Bill Hummel","","012 : Database Operations","09/11/14 10:01 PM","012:Database Operations","Jen Domonkos","","","0","Brad Fultz","0","0","09/15/14 03:16 PM","","","Resolved (Completed)"
"Inquiry","31251","RH Chevrolet BGMC Richmond VA (DOMINION03 106955):  Delete ALL USED Active Inventory","","Medium","V-DBO-QA","","012 : Database Operations","10/03/14 07:20 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","10/08/14 04:56 PM","","","Resolved (Responded)"
"Inquiry","31254","RE: RH Chevrolet BGMC Richmond VA (DOMINION03 106955):  Delete ALL USED Active Inventory","","Medium","V-DBO-QA","","012 : Database Operations","10/03/14 08:32 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","10/03/14 08:59 PM","","","Resolved (Responded)"
"Task","31255","Luther TTM Data","","Medium","V-DataOps","","012 : Database Operations","10/03/14 08:36 PM","012:Database Operations","Michael Leddon","","","0","Kris Franken","0","0","10/03/14 08:48 PM","","","Resolved (Completed)"
"Inquiry","31283","SF  102022 - Huffines Chevrolet Lewisville / Huffines CJD Lewisville - Inconsistent File Processing/Load Times","","Medium","V-DBO-QA","","012 : Database Operations","10/07/14 06:52 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","10/08/14 04:54 PM","","","Resolved (Responded)"
"Inquiry","31285","RE: SF  102022 - Huffines Chevrolet Lewisville / Huffines CJD Lewisville - Inconsistent File Processing/Load Times","","Medium","V-DBO-QA","","012 : Database Operations","10/07/14 07:12 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","10/07/14 07:27 PM","","","Resolved (Responded)"
"Inquiry","31290","North Park Lincoln (NORTHPAR02 101592):  Delete Erroneously Loaded Sales","","Medium","V-DBO-QA","","012 : Database Operations","10/08/14 01:44 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","10/08/14 02:03 PM","","","Resolved (Responded)"
"Task","31291","Framework for Custom Reports","","Medium","Elizabeth Wimmer","","012 : Database Operations","10/08/14 02:01 PM","012:Database Operations","Michael Leddon","","","0","Bill Hummel","0","0","06/11/15 07:45 PM","","","Resolved (Completed)"
"Inquiry","31327","Penske Group Inventory Not Updated","","Medium","V-DBO-QA","","012 : Database Operations","10/10/14 05:01 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","10/10/14 05:09 PM","","","Resolved (Responded)"
"Inquiry","31337","AutoNation Data in PING","","Medium","V-DBO-QA","dbo","012 : Database Operations","10/13/14 04:05 PM","012:Database Operations","V-DBO-ERequests","","","0","Bill Hummel","0","0","10/29/14 02:50 AM","","","Resolved (Responded)"
"Bug","31359","BMW OEM Option Codes do not Match Chrome Option Codes - Leading Zeroes","","Medium","Zac Brown","","012 : Database Operations","10/14/14 04:11 PM","012:Database Operations","Juliana Kennedy","","","0","Brad Fultz","0","0","10/15/14 07:13 PM","","","Resolved (Fixed)"
"Bug","31376","Fix Engine IDs in Market Listings","","Medium","Michael Leddon","","012 : Database Operations","10/15/14 06:18 PM","012:Database Operations","Michael Leddon","","","0","Bill Hummel","0","0","10/15/14 07:44 PM","","","Resolved (Fixed)"
"Inquiry","31387","D'ella Honda of Glen Falls- Vehicles Duplicating in GID Extract","","Medium","V-DBO-QA","","012 : Database Operations","10/16/14 04:36 PM","012:Database Operations","V-DBO-ERequests","","","0","Bill Hummel","0","0","10/16/14 06:00 PM","","","Resolved (Responded)"
"Inquiry","31399","GMC Sierra 2500s Not Decoding in MAX","","Medium","V-DBO-QA","","012 : Database Operations","10/16/14 06:24 PM","012:Database Operations","V-DBO-ERequests","","","0","Bill Hummel","0","0","10/17/14 04:32 PM","","","Resolved (Responded)"
"Inquiry","31403","SF 102987 - Leith BMW - Rejection Due to Invalid USED_SELLING_PRICE","","Medium","Bill Hummel","","012 : Database Operations","10/17/14 02:44 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","10/17/14 03:08 PM","","","Resolved (Responded)"
"Inquiry","31404","RE: SF 102987 - Leith BMW - Rejection Due to Invalid USED_SELLING_PRICE","","Medium","V-DBO-QA","","012 : Database Operations","10/17/14 03:07 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","10/17/14 03:09 PM","","","Resolved (Responded)"
"Inquiry","31417","Penske Inventory/Sales Files on FTP","","Medium","V-DBO-QA","","012 : Database Operations","10/20/14 04:42 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","10/20/14 04:58 PM","","","Resolved (Responded)"
"Task","31465","Color in VDS for AutoNation","","Medium","Bill Hummel","dbo","012 : Database Operations","10/24/14 04:55 PM","012:Database Operations","Juliana Kennedy","","","0","Bill Hummel","0","0","11/03/14 10:09 PM","","","Resolved (Completed)"
"Bug","31497","SF:104101, PING DATA Day Age Discrepancy ","","Medium","Bill Rogalla","","012 : Database Operations","10/29/14 05:58 PM","012:Database Operations","Bill Rogalla","104101","","0","Bill Hummel","0","0","05/28/15 07:11 PM","","","Resolved (Fixed)"
"Task","31536","Run script for Autonation Pilot stores to be able to regenerate the Digital Window Stickers","","Medium","V-DataOps","","012 : Database Operations","10/31/14 08:04 PM","012:Database Operations","Michelle Clay","","","0","Kris Franken","0","0","10/31/14 08:10 PM","","","Resolved (Completed)"
"Inquiry","31542","Request to Delete Inaccurate Sales Data","","Medium","V-DBO-ERequests","","012 : Database Operations","11/03/14 06:26 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","11/20/14 09:04 PM","","","Resolved (Responded)"
"Inquiry","31584","FW: WMEEJ9AA0FK826845 Missing Int/Ext Colors and Option S17    [ ref:_00D00hatC._50000A6wq4:ref ]","","Medium","V-DBO-QA","","012 : Database Operations","11/07/14 03:10 PM","012:Database Operations","V-DBO-ERequests","","","0","Kris Franken","0","0","11/07/14 03:28 PM","","","Resolved (Responded)"
"Folder","31717","Merchandising.Chrome.MappingData#Fetch","","Medium","Kris Franken","","012 : Database Operations","11/19/14 03:30 PM","012:Database Operations","Kris Franken","","","0","Bill Hummel","0","0","04/23/15 08:39 PM","","","Resolved (Completed)"
"Task","31722","Hendrick Recall Report POC","","Medium","Elizabeth Wimmer","","012 : Database Operations","11/19/14 06:56 PM","012:Database Operations","Michael Leddon","","","0","Michael Leddon","0","0","12/03/14 07:02 PM","","","Resolved (Completed)"
"Task","31723","HDTN Adjustments - Schedule and Settings","","Medium","Kris Franken","","012 : Database Operations","11/19/14 07:00 PM","012:Database Operations","Michael Leddon","","","0","Kris Franken","0","0","12/11/14 05:19 PM","","","Resolved (Completed)"
"Inquiry","31732","BMW Certified Inventory Duplicating in GID File","","Medium","V-DBO-QA","","012 : Database Operations","11/20/14 04:12 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","11/20/14 04:29 PM","","","Resolved (Responded)"
"Task","31740","More dupe bookouts, please remove","","Medium","V-DataOps","","012 : Database Operations","11/20/14 06:14 PM","012:Database Operations","Jen Domonkos","","","0","Kris Franken","0","0","11/20/14 06:23 PM","","","Resolved (Completed)"
"Inquiry","31741","Autonation Datafeeder","","Medium","V-DBO-QA","","012 : Database Operations","11/20/14 06:15 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","11/20/14 06:26 PM","","","Resolved (Responded)"
"Inquiry","31773","Updates to Standard Loader Interface Columns","","High","V-DBO-QA","dbo","012 : Database Operations","11/25/14 08:51 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","11/26/14 07:28 PM","","","Resolved (Responded)"
"Folder","31812","MAX Offline Check","","High","Kris Franken","","012 : Database Operations","12/03/14 04:34 PM","012:Database Operations","Kris Franken","","","0","Daniel Hillis","0","0","12/26/14 04:44 PM","","","Resolved (Completed)"
"Inquiry","31837","HDTN Report Distribution Updates","","Medium","V-DBO-QA","","012 : Database Operations","12/04/14 06:54 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","12/09/14 07:15 PM","","","Resolved (Responded)"
"Inquiry","31843","2015 Audi S3/A3- Request to Add VIN Pattern to A3 VIN Decode","","Medium","V-DBO-QA","","012 : Database Operations","12/04/14 10:27 PM","012:Database Operations","V-DBO-QA","","","0","Kris Franken","0","0","12/12/14 05:57 PM","","","Resolved (Responded)"
